"","cmplnt_fr_dt","ofns_desc","prem_typ_desc","year","latitude","longitude","month","day","fips","city"
"4388",2016-04-08,"burglary","home of victim - single family",2016,35.92950732,-79.01611728,4,8,37135012100,"chapel hill"
"4389",2016-05-10,"burglary","home of victim - single family",2016,35.95392583,-79.0111859,5,10,37135011201,"chapel hill"
"4390",2014-06-25,"theft(including auto)","construction site",2014,35.91228164,-79.02831885,6,25,37135011500,"chapel hill"
"4391",2016-12-29,"burglary","parking lot/area",2016,35.92785452,-79.0297071,12,29,37135012100,"chapel hill"
"4392",2013-07-26,"theft(including auto)","other residence - other dwelling",2013,35.90006609,-79.06811985,7,26,37135011700,"chapel hill"
"4393",2014-12-01,"burglary","other residence - other dwelling",2014,35.91843765,-79.05872333,12,1,37135011300,"chapel hill"
"4394",2016-09-13,"theft(including auto)","school/college",2016,35.94209101,-79.07729764,9,13,37135010702,"chapel hill"
"4395",2015-06-21,"theft(including auto)","hotel/motel",2015,35.93886381,-79.01974638,6,21,37135012100,"chapel hill"
"4396",2010-09-19,"theft(including auto)","parking lot/area",2010,35.91208435,-79.06006619,9,19,37135011700,"chapel hill"
"4397",2010-09-18,"burglary","home of victim - other dwelling",2010,35.92417598,-79.02804768,9,18,37135011500,"chapel hill"
"4398",2012-08-25,"theft(including auto)","home of victim - other dwelling",2012,35.94811246,-79.01978668,8,25,37135011201,"chapel hill"
"4399",2017-03-02,"theft(including auto)","home of victim - other dwelling",2017,35.92812729,-79.01528692,3,2,37135012100,"chapel hill"
"4400",2016-05-12,"burglary","home of victim - single family",2016,35.93315816,-79.00462197,5,12,37135012100,"chapel hill"
"4401",2014-10-29,"burglary","parking lot/area",2014,35.9442903,-79.0399505,10,29,37135011900,"chapel hill"
"4402",2010-05-22,"burglary","parking lot/area",2010,35.91220197,-79.05682809,5,22,37135011700,"chapel hill"
"4403",2016-03-03,"theft(including auto)","grocery/supermarket",2016,35.92668226,-79.02758546,3,3,37135012100,"chapel hill"
"4404",2016-02-06,"theft(including auto)","bar/nightclub/lounge",2016,35.91310762,-79.05542354,2,6,37135011600,"chapel hill"
"4405",2016-11-23,"burglary","parking lot/area",2016,35.93862292,-79.00957246,11,23,37135012100,"chapel hill"
"4406",2012-09-21,"aggravated assault","highway/road/street  etc.",2012,35.91504077,-79.05468051,9,21,37135011400,"chapel hill"
"4407",2014-07-21,"theft(including auto)","other non-residential building",2014,35.92454529,-79.05438232,7,21,37135011400,"chapel hill"
"4408",2011-10-12,"aggravated assault","highway/road/street  etc.",2011,35.96828728,-79.05864534,10,12,37135011201,"chapel hill"
"4409",2017-02-28,"aggravated assault","highway/road/street  etc.",2017,35.91163741,-79.06334581,2,28,37135011300,"chapel hill"
"4410",2011-10-20,"theft(including auto)","other retail establishment",2011,35.92785452,-79.0297071,10,20,37135012100,"chapel hill"
"4411",2012-10-27,"burglary","home of victim - single family",2012,35.91621132,-79.06013302,10,27,37135011300,"chapel hill"
"4412",2010-09-30,"burglary","parking lot/area",2010,35.92558576,-79.0512077,9,30,37135011400,"chapel hill"
"4413",2013-09-24,"burglary","home of victim - other dwelling",2013,35.9187154,-79.05724784,9,24,37135011300,"chapel hill"
"4414",2016-10-07,"burglary","parking lot/area",2016,35.91601217,-79.05565892,10,7,37135011400,"chapel hill"
"4415",2016-10-22,"theft(including auto)","parking lot/area",2016,35.94591312,-79.01559278,10,22,37135011201,"chapel hill"
"4416",2014-08-23,"burglary","home of victim - single family",2014,35.95970818,-79.06013557,8,23,37135011201,"chapel hill"
"4417",2014-08-01,"theft(including auto)","home of victim - single family",2014,35.92351299,-79.05769926,8,1,37135011300,"chapel hill"
"4418",2014-09-08,"theft(including auto)","other residence - other dwelling",2014,35.89873994,-79.07075271,9,8,37135012200,"chapel hill"
"4419",2013-09-04,"theft(including auto)","other retail establishment",2013,35.91331983,-79.05465297,9,4,37135011600,"chapel hill"
"4420",2016-06-19,"theft(including auto)","pharmacy",2016,35.91316473,-79.05525024,6,19,37135011600,"chapel hill"
"4421",2016-12-31,"burglary","home of victim - single family",2016,35.91804716,-79.04106781,12,31,37135011400,"chapel hill"
"4422",2017-01-16,"theft(including auto)","pharmacy",2017,35.9075845,-79.02518785,1,16,37135012200,"chapel hill"
"4423",2016-10-22,"burglary","highway/road/street  etc.",2016,35.94803234,-79.01653443,10,22,37135011201,"chapel hill"
"4424",2016-10-15,"theft(including auto)","restaurant",2016,35.91310762,-79.05542354,10,15,37135011600,"chapel hill"
"4425",2010-09-13,"theft(including auto)","school/college",2010,35.96062746,-79.02856645,9,13,37135011201,"chapel hill"
"4426",2010-10-07,"theft(including auto)","grocery/supermarket",2010,35.93693797,-79.02209265,10,7,37135012100,"chapel hill"
"4427",2010-03-08,"theft(including auto)","parking lot/area",2010,35.9152298,-79.0533905,3,8,37135011400,"chapel hill"
"4428",2017-02-27,"theft(including auto)","highway/road/street  etc.",2017,35.91948614,-79.04519679,2,27,37135011400,"chapel hill"
"4429",2013-03-26,"burglary","home of victim - single family",2013,35.88590305,-79.07158439,3,26,37135012200,"chapel hill"
"4430",2010-09-09,"burglary","home of victim - other dwelling",2010,35.90565627,-79.06914965,9,9,37135010702,"chapel hill"
"4431",2010-09-04,"theft(including auto)","parking lot/area",2010,35.94894328,-79.00927795,9,4,37135011201,"chapel hill"
"4432",2010-02-19,"burglary","hotel/motel",2010,35.94125513,-79.01736105,2,19,37135012100,"chapel hill"
"4433",2014-11-21,"theft(including auto)","other retail establishment",2014,35.93537443,-79.02639606,11,21,37135012100,"chapel hill"
"4434",2012-07-13,"burglary","home of victim - other dwelling",2012,35.90517919,-79.06875038,7,13,37135010702,"chapel hill"
"4435",2010-03-29,"burglary","all other",2010,35.91497464,-79.05626309,3,29,37135011400,"chapel hill"
"4436",2011-04-02,"burglary","home of victim - single family",2011,35.9315914,-79.00777221,4,2,37135012100,"chapel hill"
"4437",2013-02-21,"burglary","home of victim - other dwelling",2013,35.94890976,-79.0176257,2,21,37135011201,"chapel hill"
"4438",2011-03-28,"burglary","home of victim - single family",2011,35.92385524,-79.01031502,3,28,37135012100,"chapel hill"
"4439",2013-02-19,"theft(including auto)","other non-residential building",2013,35.96218656,-79.05479277,2,19,37135011900,"chapel hill"
"4440",2010-04-09,"burglary","home of victim - other dwelling",2010,35.90352672,-79.00694063,4,9,37063002018,"chapel hill"
"4441",2010-04-05,"burglary","home of victim - single family",2010,35.96134368,-79.04326317,4,5,37135011900,"chapel hill"
"4442",2015-05-06,"theft(including auto)","other retail establishment",2015,35.93537443,-79.02639606,5,6,37135012100,"chapel hill"
"4443",2012-04-25,"burglary","enclosed parking/deck",2012,35.91465657,-79.05412329,4,25,37135011400,"chapel hill"
"4444",2010-02-16,"theft(including auto)","convenience store",2010,35.94773305,-79.05923841,2,16,37135011800,"chapel hill"
"4445",2010-01-08,"burglary","parking lot/area",2010,35.90616442,-79.01197719,1,8,37135012100,"chapel hill"
"4446",2016-10-06,"theft(including auto)","restaurant",2016,35.91327701,-79.05659787,10,6,37135011700,"chapel hill"
"4447",2011-01-20,"burglary","parking lot/area",2011,35.91257695,-79.06286955,1,20,37135011300,"chapel hill"
"4448",2013-07-30,"theft(including auto)","parking lot/area",2013,35.93294219,-79.02581488,7,30,37135012100,"chapel hill"
"4449",2013-07-20,"burglary","commercial/office building",2013,35.88207857,-79.06589466,7,20,37135012200,"chapel hill"
"4450",2016-12-14,"theft(including auto)","residential outbuilding/storage",2016,35.94876373,-79.010209,12,14,37135011201,"chapel hill"
"4451",2011-07-18,"theft(including auto)","restaurant",2011,35.91126633,-79.06089783,7,18,37135011700,"chapel hill"
"4452",2011-07-11,"burglary","home of victim - single family",2011,35.91565893,-79.05170179,7,11,37135011400,"chapel hill"
"4453",2016-11-05,"theft(including auto)","restaurant",2016,35.91019723,-79.06406511,11,5,37135011700,"chapel hill"
"4454",2013-10-02,"burglary","home of victim - other dwelling",2013,35.95443983,-79.06956785,10,2,37135011201,"chapel hill"
"4455",2013-12-03,"theft(including auto)","home of victim - single family",2013,35.89295441,-79.04017754,12,3,37135012200,"chapel hill"
"4456",2014-03-01,"burglary","home of victim - single family",2014,35.91572531,-79.05994452,3,1,37135011300,"chapel hill"
"4457",2015-11-02,"theft(including auto)","grocery/supermarket",2015,35.92668226,-79.02758546,11,2,37135012100,"chapel hill"
"4458",2011-03-19,"theft(including auto)","convenience store",2011,35.94401331,-79.01174531,3,19,37135012100,"chapel hill"
"4459",2014-09-12,"theft(including auto)","pharmacy",2014,35.91425874,-79.05482185,9,12,37135011400,"chapel hill"
"4460",2011-02-23,"burglary","parking lot/area",2011,35.95068359,-79.01715088,2,23,37135011201,"chapel hill"
"4461",2015-08-31,"burglary","home of victim - single family",2015,35.88215075,-79.06655331,8,31,37135012200,"chapel hill"
"4462",2016-03-01,"burglary","medical facility",2016,35.93934936,-79.0160632,3,1,37135012100,"chapel hill"
"4463",2015-08-28,"theft(including auto)","grocery/supermarket",2015,35.96218656,-79.05479277,8,28,37135011900,"chapel hill"
"4464",2015-04-14,"theft(including auto)","behind building/alley",2015,35.94627198,-79.05790603,4,14,37135011900,"chapel hill"
"4465",2015-02-09,"theft(including auto)","other retail establishment",2015,35.91381703,-79.05469936,2,9,37135011400,"chapel hill"
"4466",2015-10-31,"burglary","home of victim - single family",2015,35.94362955,-79.04846963,10,31,37135011900,"chapel hill"
"4467",2013-10-11,"theft(including auto)","bar/nightclub/lounge",2013,35.91155218,-79.06057439,10,11,37135011700,"chapel hill"
"4468",2015-10-12,"burglary","home of victim - other dwelling",2015,35.90499644,-79.00721178,10,12,37063002018,"chapel hill"
"4469",2014-02-14,"theft(including auto)","highway/road/street  etc.",2014,35.91419305,-79.05665128,2,14,37135011300,"chapel hill"
"4470",2015-07-28,"burglary","home of victim - other dwelling",2015,35.92570528,-79.04198605,7,28,37135011400,"chapel hill"
"4471",2013-07-22,"burglary","parking lot/area",2013,35.92278813,-79.01397764,7,22,37135012100,"chapel hill"
"4472",2014-12-04,"burglary","home of victim - single family",2014,35.93714678,-79.00219764,12,4,37063002018,"chapel hill"
"4473",2015-06-17,"theft(including auto)","parking lot/area",2015,35.89757827,-79.01013984,6,17,37135012200,"chapel hill"
"4474",2011-05-06,"burglary","home of victim - single family",2011,35.9187154,-79.05724784,5,6,37135011300,"chapel hill"
"4475",2015-07-01,"burglary","convenience store",2015,35.91137133,-79.06274977,7,1,37135011700,"chapel hill"
"4476",2014-01-06,"theft(including auto)","behind building/alley",2014,35.94823018,-79.06113269,1,6,37135011800,"chapel hill"
"4477",2015-10-01,"burglary","other residence - single family dwelling",2015,35.90503319,-79.05530567,10,1,37135011700,"chapel hill"
"4478",2015-11-24,"burglary","home of victim - other dwelling",2015,35.94472122,-79.00180054,11,24,37063002018,"durham"
"4479",2015-09-19,"theft(including auto)","grocery/supermarket",2015,35.92668226,-79.02758546,9,19,37135012100,"chapel hill"
"4480",2014-09-05,"burglary","home of victim - single family",2014,35.93556832,-79.03995564,9,5,37135011900,"chapel hill"
"4481",2014-03-17,"burglary","home of victim - single family",2014,35.94863266,-79.04864914,3,17,37135011900,"chapel hill"
"4482",2013-11-25,"burglary","home of victim - other dwelling",2013,35.90231514,-79.00201552,11,25,37063002012,"chapel hill"
"4483",2013-11-22,"theft(including auto)","restaurant",2013,35.912406,-79.05887277,11,22,37135011700,"chapel hill"
"4484",2014-06-13,"burglary","home of victim - other dwelling",2014,35.91849617,-79.06031172,6,13,37135011300,"chapel hill"
"4485",2010-05-04,"theft(including auto)","other retail establishment",2010,35.93576994,-79.02708564,5,4,37135012100,"chapel hill"
